SP-[1] Epoch: 1/1800 | Time: 0m04s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.81  Acc 40.10% | Val: Loss -0.46  Acc(top1) 26.14% | HA 0.00@0
SP-[1] Epoch: 608/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.18  Acc 85.29% | Val: Loss nan  Acc(top1) 86.93% | HA 90.34@562

SP-[1] Epoch: 609/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.20  Acc 82.68% | Val: Loss nan  Acc(top1) 84.09% | HA 90.34@562

SP-[1] Epoch: 610/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.19  Acc 84.24% | Val: Loss nan  Acc(top1) 78.98% | HA 90.34@562

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:90.34091186523438, ValAcc:87.5-TrAcc86.06770833333334-@610
SP-[1] Epoch: 611/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.18  Acc 86.07% | Val: Loss nan  Acc(top1) 87.50% | HA 90.34@562

SP-[1] Epoch: 612/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.18  Acc 82.55% | Val: Loss nan  Acc(top1) 88.64% | HA 90.34@562

SP-[1] Epoch: 613/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.20  Acc 83.46% | Val: Loss nan  Acc(top1) 84.66% | HA 90.34@562

SP-[1] Epoch: 614/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.20  Acc 84.64% | Val: Loss nan  Acc(top1) 86.93% | HA 90.34@562

SP-[1] Epoch: 615/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.18  Acc 83.98% | Val: Loss nan  Acc(top1) 89.20% | HA 90.34@562

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:90.34091186523438, ValAcc:82.95455169677734-TrAcc85.546875-@615
SP-[1] Epoch: 616/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.18  Acc 85.55% | Val: Loss nan  Acc(top1) 82.95% | HA 90.34@562

SP-[1] Epoch: 617/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.18  Acc 84.90% | Val: Loss nan  Acc(top1) 80.68% | HA 90.34@562

SP-[1] Epoch: 618/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.20  Acc 85.29% | Val: Loss nan  Acc(top1) 73.86% | HA 90.34@562

SP-[1] Epoch: 619/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.19  Acc 83.98% | Val: Loss nan  Acc(top1) 87.50% | HA 90.34@562

SP-[1] Epoch: 620/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.20  Acc 81.25% | Val: Loss nan  Acc(top1) 86.36% | HA 90.34@562

SP-[1] Epoch: 621/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.19  Acc 84.77% | Val: Loss nan  Acc(top1) 83.52% | HA 90.34@562

SP-[1] Epoch: 622/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.19  Acc 83.46% | Val: Loss nan  Acc(top1) 86.93% | HA 90.34@562

SP-[1] Epoch: 623/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.18  Acc 83.46% | Val: Loss nan  Acc(top1) 88.07% | HA 90.34@562

SP-[1] Epoch: 624/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.19  Acc 83.07% | Val: Loss nan  Acc(top1) 82.39% | HA 90.34@562

SP-[1] Epoch: 625/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.20  Acc 85.42% | Val: Loss nan  Acc(top1) 60.80% | HA 90.34@562

SP-[1] Epoch: 626/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.19  Acc 85.29% | Val: Loss nan  Acc(top1) 77.27% | HA 90.34@562

SP-[1] Epoch: 627/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.18  Acc 84.51% | Val: Loss nan  Acc(top1) 88.07% | HA 90.34@562

SP-[1] Epoch: 628/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.19  Acc 83.20% | Val: Loss nan  Acc(top1) 85.23% | HA 90.34@562

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:90.34091186523438, ValAcc:88.63636779785156-TrAcc85.9375-@628
SP-[1] Epoch: 629/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.18  Acc 85.94% | Val: Loss nan  Acc(top1) 88.64% | HA 90.34@562

SP-[1] Epoch: 630/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.20  Acc 80.99% | Val: Loss nan  Acc(top1) 88.64% | HA 90.34@562

SP-[1] Epoch: 631/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.18  Acc 84.90% | Val: Loss nan  Acc(top1) 88.07% | HA 90.34@562

SP-[1] Epoch: 632/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.19  Acc 82.55% | Val: Loss nan  Acc(top1) 82.95% | HA 90.34@562

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:90.34091186523438, ValAcc:86.36363983154297-TrAcc85.28645833333334-@632
SP-[1] Epoch: 633/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.19  Acc 85.29% | Val: Loss nan  Acc(top1) 86.36% | HA 90.34@562

SP-[1] Epoch: 634/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.19  Acc 84.77% | Val: Loss nan  Acc(top1) 67.05% | HA 90.34@562

SP-[1] Epoch: 635/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.19  Acc 84.24% | Val: Loss nan  Acc(top1) 89.77% | HA 90.34@562

SP-[1] Epoch: 636/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.19  Acc 84.38% | Val: Loss nan  Acc(top1) 87.50% | HA 90.34@562

SP-[1] Epoch: 637/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.20  Acc 81.38% | Val: Loss nan  Acc(top1) 88.07% | HA 90.34@562

SP-[1] Epoch: 638/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.18  Acc 83.07% | Val: Loss nan  Acc(top1) 80.11% | HA 90.34@562

SP-[1] Epoch: 639/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.18  Acc 84.11% | Val: Loss nan  Acc(top1) 89.20% | HA 90.34@562

SP-[1] Epoch: 640/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.18  Acc 83.20% | Val: Loss nan  Acc(top1) 78.98% | HA 90.34@562

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:90.34091186523438, ValAcc:80.11363983154297-TrAcc85.41666666666666-@640
SP-[1] Epoch: 641/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.20  Acc 85.42% | Val: Loss nan  Acc(top1) 80.11% | HA 90.34@562

SP-[1] Epoch: 642/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.18  Acc 83.72% | Val: Loss nan  Acc(top1) 86.93% | HA 90.34@562

SP-[1] Epoch: 643/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.20  Acc 84.11% | Val: Loss nan  Acc(top1) 81.82% | HA 90.34@562

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:90.34091186523438, ValAcc:89.20455169677734-TrAcc86.19791666666666-@643
SP-[1] Epoch: 644/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.18  Acc 86.20% | Val: Loss nan  Acc(top1) 89.20% | HA 90.34@562

SP-[1] Epoch: 645/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.18  Acc 83.72% | Val: Loss nan  Acc(top1) 90.34% | HA 90.34@562

SP-[1] Epoch: 646/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.19  Acc 82.03% | Val: Loss nan  Acc(top1) 85.80% | HA 90.34@562

SP-[1] Epoch: 647/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.20  Acc 83.07% | Val: Loss nan  Acc(top1) 86.36% | HA 90.34@562

SP-[1] Epoch: 648/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.19  Acc 84.51% | Val: Loss nan  Acc(top1) 82.95% | HA 90.34@562

SP-[1] Epoch: 649/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.20  Acc 85.55% | Val: Loss nan  Acc(top1) 75.57% | HA 90.34@562

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:90.34091186523438, ValAcc:85.79545593261719-TrAcc85.02604166666666-@649
SP-[1] Epoch: 650/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.18  Acc 85.03% | Val: Loss nan  Acc(top1) 85.80% | HA 90.34@562

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:90.34091186523438, ValAcc:83.5227279663086-TrAcc86.58854166666666-@650
SP-[1] Epoch: 651/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.20  Acc 86.59% | Val: Loss nan  Acc(top1) 83.52% | HA 90.34@562

SP-[1] Epoch: 652/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.17  Acc 83.98% | Val: Loss nan  Acc(top1) 85.23% | HA 90.34@562

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:90.34091186523438, ValAcc:85.79545593261719-TrAcc86.58854166666666-@652
SP-[1] Epoch: 653/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.17  Acc 86.59% | Val: Loss nan  Acc(top1) 85.80% | HA 90.34@562

SP-[1] Epoch: 654/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.19  Acc 83.98% | Val: Loss nan  Acc(top1) 77.84% | HA 90.34@562

SP-[1] Epoch: 655/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.18  Acc 83.72% | Val: Loss nan  Acc(top1) 78.98% | HA 90.34@562

SP-[1] Epoch: 656/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.19  Acc 81.90% | Val: Loss nan  Acc(top1) 88.07% | HA 90.34@562

SP-[1] Epoch: 657/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.19  Acc 83.72% | Val: Loss nan  Acc(top1) 84.66% | HA 90.34@562

SP-[1] Epoch: 658/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.18  Acc 83.20% | Val: Loss nan  Acc(top1) 85.80% | HA 90.34@562

SP-[1] Epoch: 659/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.19  Acc 85.81% | Val: Loss nan  Acc(top1) 58.52% | HA 90.34@562

SP-[1] Epoch: 660/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.18  Acc 84.51% | Val: Loss nan  Acc(top1) 68.18% | HA 90.34@562

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:90.34091186523438, ValAcc:87.5-TrAcc85.67708333333334-@660
SP-[1] Epoch: 661/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.16  Acc 85.68% | Val: Loss nan  Acc(top1) 87.50% | HA 90.34@562

SP-[1] Epoch: 662/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.17  Acc 84.64% | Val: Loss nan  Acc(top1) 86.93% | HA 90.34@562

SP-[1] Epoch: 663/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.17  Acc 84.51% | Val: Loss nan  Acc(top1) 85.80% | HA 90.34@562

SP-[1] Epoch: 664/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.19  Acc 83.85% | Val: Loss nan  Acc(top1) 62.50% | HA 90.34@562

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:90.34091186523438, ValAcc:85.2272720336914-TrAcc85.15625-@664
SP-[1] Epoch: 665/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.18  Acc 85.16% | Val: Loss nan  Acc(top1) 85.23% | HA 90.34@562

SP-[1] Epoch: 666/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.18  Acc 85.16% | Val: Loss nan  Acc(top1) 64.20% | HA 90.34@562

SP-[1] Epoch: 667/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.18  Acc 83.59% | Val: Loss nan  Acc(top1) 89.77% | HA 90.34@562

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:90.34091186523438, ValAcc:88.06818389892578-TrAcc85.41666666666666-@667
SP-[1] Epoch: 668/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.18  Acc 85.42% | Val: Loss nan  Acc(top1) 88.07% | HA 90.34@562

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:90.34091186523438, ValAcc:82.95455169677734-TrAcc85.80729166666666-@668
SP-[1] Epoch: 669/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.18  Acc 85.81% | Val: Loss nan  Acc(top1) 82.95% | HA 90.34@562

SP-[1] Epoch: 670/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.16  Acc 86.20% | Val: Loss nan  Acc(top1) 75.00% | HA 90.34@562

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:90.34091186523438, ValAcc:80.11363983154297-TrAcc86.45833333333334-@670
SP-[1] Epoch: 671/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.16  Acc 86.46% | Val: Loss nan  Acc(top1) 80.11% | HA 90.34@562

SP-[1] Epoch: 672/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.16  Acc 86.07% | Val: Loss nan  Acc(top1) 59.09% | HA 90.34@562

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:90.34091186523438, ValAcc:83.5227279663086-TrAcc85.80729166666666-@672
SP-[1] Epoch: 673/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.17  Acc 85.81% | Val: Loss nan  Acc(top1) 83.52% | HA 90.34@562

SP-[1] Epoch: 674/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.20  Acc 82.68% | Val: Loss nan  Acc(top1) 80.68% | HA 90.34@562

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:90.34091186523438, ValAcc:86.36363983154297-TrAcc85.67708333333334-@674
SP-[1] Epoch: 675/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.18  Acc 85.68% | Val: Loss nan  Acc(top1) 86.36% | HA 90.34@562

SP-[1] Epoch: 676/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.19  Acc 83.07% | Val: Loss nan  Acc(top1) 85.80% | HA 90.34@562

SP-[1] Epoch: 677/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.17  Acc 82.94% | Val: Loss nan  Acc(top1) 85.23% | HA 90.34@562

SP-[1] Epoch: 678/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.17  Acc 84.90% | Val: Loss nan  Acc(top1) 85.23% | HA 90.34@562

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:90.34091186523438, ValAcc:85.79545593261719-TrAcc85.80729166666666-@678
SP-[1] Epoch: 679/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.18  Acc 85.81% | Val: Loss nan  Acc(top1) 85.80% | HA 90.34@562

SP-[1] Epoch: 680/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.20  Acc 83.85% | Val: Loss nan  Acc(top1) 69.89% | HA 90.34@562

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:90.34091186523438, ValAcc:85.79545593261719-TrAcc85.80729166666666-@680
SP-[1] Epoch: 681/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.17  Acc 85.81% | Val: Loss nan  Acc(top1) 85.80% | HA 90.34@562

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:90.34091186523438, ValAcc:86.36363983154297-TrAcc86.328125-@681
SP-[1] Epoch: 682/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.17  Acc 86.33% | Val: Loss nan  Acc(top1) 86.36% | HA 90.34@562

SP-[1] Epoch: 683/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.18  Acc 85.16% | Val: Loss nan  Acc(top1) 59.09% | HA 90.34@562

SP-[1] Epoch: 684/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.18  Acc 84.90% | Val: Loss nan  Acc(top1) 84.09% | HA 90.34@562

SP-[1] Epoch: 685/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.18  Acc 84.51% | Val: Loss nan  Acc(top1) 72.16% | HA 90.34@562

SP-[1] Epoch: 686/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.18  Acc 83.07% | Val: Loss nan  Acc(top1) 80.68% | HA 90.34@562

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:90.34091186523438, ValAcc:85.2272720336914-TrAcc85.28645833333334-@686
SP-[1] Epoch: 687/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.18  Acc 85.29% | Val: Loss nan  Acc(top1) 85.23% | HA 90.34@562

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:90.34091186523438, ValAcc:85.79545593261719-TrAcc85.28645833333334-@687
SP-[1] Epoch: 688/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.18  Acc 85.29% | Val: Loss nan  Acc(top1) 85.80% | HA 90.34@562

SP-[1] Epoch: 689/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.18  Acc 83.46% | Val: Loss nan  Acc(top1) 83.52% | HA 90.34@562

SP-[1] Epoch: 690/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.17  Acc 84.77% | Val: Loss nan  Acc(top1) 86.93% | HA 90.34@562

SP-[1] Epoch: 691/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.19  Acc 83.85% | Val: Loss nan  Acc(top1) 86.36% | HA 90.34@562

SP-[1] Epoch: 692/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.17  Acc 84.38% | Val: Loss nan  Acc(top1) 83.52% | HA 90.34@562

SP-[1] Epoch: 693/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.18  Acc 84.64% | Val: Loss nan  Acc(top1) 87.50% | HA 90.34@562

SP-[1] Epoch: 694/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.18  Acc 84.64% | Val: Loss nan  Acc(top1) 57.39% | HA 90.34@562

SP-[1] Epoch: 695/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.17  Acc 86.33% | Val: Loss nan  Acc(top1) 76.70% | HA 90.34@562

SP-[1] Epoch: 696/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.18  Acc 84.38% | Val: Loss nan  Acc(top1) 80.68% | HA 90.34@562

SP-[1] Epoch: 697/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.18  Acc 83.85% | Val: Loss nan  Acc(top1) 85.23% | HA 90.34@562

SP-[1] Epoch: 698/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.18  Acc 84.90% | Val: Loss nan  Acc(top1) 88.07% | HA 90.34@562

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:90.34091186523438, ValAcc:83.5227279663086-TrAcc85.80729166666666-@698
SP-[1] Epoch: 699/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.17  Acc 85.81% | Val: Loss nan  Acc(top1) 83.52% | HA 90.34@562

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:90.34091186523438, ValAcc:85.79545593261719-TrAcc86.328125-@699
SP-[1] Epoch: 700/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.17  Acc 86.33% | Val: Loss nan  Acc(top1) 85.80% | HA 90.34@562

SP-[1] Epoch: 701/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.19  Acc 82.68% | Val: Loss nan  Acc(top1) 70.45% | HA 90.34@562

SP-[1] Epoch: 702/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.18  Acc 82.81% | Val: Loss nan  Acc(top1) 80.68% | HA 90.34@562

SP-[1] Epoch: 703/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.17  Acc 84.51% | Val: Loss nan  Acc(top1) 85.80% | HA 90.34@562

SP-[1] Epoch: 704/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.19  Acc 84.51% | Val: Loss nan  Acc(top1) 88.64% | HA 90.34@562

SP-[1] Epoch: 705/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.17  Acc 84.64% | Val: Loss nan  Acc(top1) 88.07% | HA 90.34@562

SP-[1] Epoch: 706/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.19  Acc 83.85% | Val: Loss nan  Acc(top1) 85.23% | HA 90.34@562

SP-[1] Epoch: 707/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.18  Acc 82.81% | Val: Loss nan  Acc(top1) 80.11% | HA 90.34@562

SP-[1] Epoch: 708/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.19  Acc 84.38% | Val: Loss nan  Acc(top1) 85.80% | HA 90.34@562

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:90.34091186523438, ValAcc:89.7727279663086-TrAcc86.58854166666666-@708
SP-[1] Epoch: 709/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.16  Acc 86.59% | Val: Loss nan  Acc(top1) 89.77% | HA 90.34@562

SP-[1] Epoch: 710/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.19  Acc 84.11% | Val: Loss nan  Acc(top1) 85.80% | HA 90.34@562

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:90.34091186523438, ValAcc:86.36363983154297-TrAcc85.41666666666666-@710
SP-[1] Epoch: 711/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.19  Acc 85.42% | Val: Loss nan  Acc(top1) 86.36% | HA 90.34@562

save model:Base4C_{}_hacc{}_valacc_{}_tracc_{}_{}th_epoch.pt, bestAcc:90.34091186523438, ValAcc:88.63636779785156-TrAcc85.28645833333334-@711
SP-[1] Epoch: 712/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.16  Acc 85.29% | Val: Loss nan  Acc(top1) 88.64% | HA 90.34@562

SP-[1] Epoch: 713/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.17  Acc 84.64% | Val: Loss nan  Acc(top1) 82.39% | HA 90.34@562

SP-[1] Epoch: 714/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.19  Acc 83.59% | Val: Loss nan  Acc(top1) 84.09% | HA 90.34@562

SP-[1] Epoch: 715/1800 | Time: 0m03s (Train 0m03s  Val 0m00s) | Train: LR 0.010000000000000002  Loss 0.18  Acc 83.33% | Val: Loss nan  Acc(top1) 80.11% | HA 90.34@562

